id,context,question,references,predictions
56beb86b3aeaaa14008c92c1,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,约翰·埃尔维在第 33 届超级碗中为谁效力？,野马队,根据上下文，约翰·埃尔维在第 33 届超级碗中效力于野马队。
56bf3fd53aeaaa14008c9591,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,第 33 届超级碗冠军是哪支球队？,野马队,第 33 届超级碗的冠军是野马队。
56bf3fd53aeaaa14008c9592,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,野马队的总经理是谁？,约翰·埃尔维,根据上下文，野马队的总经理是约翰·埃尔维。
56bf3fd53aeaaa14008c9593,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,埃尔维赢得第 33 届超级碗时多大？,38,埃尔维在38岁时带领野马队赢得第33届超级碗。
56bf3fd53aeaaa14008c9594,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,谁是超级碗比赛中年龄最大的四分卫记录保持者？,培顿·曼宁,超级碗比赛中年龄最大的四分卫记录保持者是约翰·埃尔维。他38岁时带领野马队赢得第33届超级碗。
56bf3fd53aeaaa14008c9595,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,曼宁在效力期间曾带领几支球队进入超级碗？,两支,根据上下文，培顿·曼宁在效力期间带领两支不同球队进入超级碗。
56d704430d65d214001982de,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,培顿·曼宁带领了几支不同的球队进入超级碗？,两支,根据上下文，培顿·曼宁带领了两支不同球队进入超级碗。
56d704430d65d214001982e0,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,谁是超级碗比赛中年龄最大的四分卫？,培顿·曼宁,超级碗比赛中年龄最大的四分卫是培顿·曼宁。他以39岁的年龄参加超级碗，打破了之前的记录，该记录是由约翰·埃尔维保持的，他在38岁时带领野马队赢得第33届超级碗。
56d704430d65d214001982e1,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,在曼宁之前，谁是超级碗比赛中年龄最大的四分卫？,约翰·埃尔维,在培顿·曼宁之前，超级碗比赛中年龄最大的四分卫是约翰·埃尔维。他是在38岁时带领野马队赢得第33届超级碗。
56d704430d65d214001982e2,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,埃尔维在 38 岁时赢得了哪一届超级碗？,第 33 届超级碗,埃尔维在 38 岁时带领野马队赢得了第 33 届超级碗。
56d9a0eadc89441400fdb63e,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,谁是首位带领两支球队多次进入超级碗的四分卫？,培顿·曼宁,培顿·曼宁是首位带领两支球队多次进入超级碗的四分卫。
56d9a0eadc89441400fdb63f,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,曼宁参加第 50 届超级碗时多大？,39,根据上下文，培顿·曼宁在第50届超级碗中以39岁的年龄参加比赛，这是历史上年龄最大的四分卫。
56d9a0eadc89441400fdb640,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,在第 33 届超级碗中，38 岁的四分卫叫什么名字？,约翰·埃尔维,在第 33 届超级碗中，38 岁的四分卫叫约翰·埃尔维。
56bec6ac3aeaaa14008c93fd,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,女神卡卡得过几次格莱美奖？,六,女神卡卡（Aretha Franklin）共获得了28次格莱美奖，其中包括18次单曲奖和11次专辑奖。
56bec6ac3aeaaa14008c93fe,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,女神卡卡唱了什么歌？,国歌,"The context provided does not specify which song ""女神卡卡"" (presumably Aretha Franklin) sang."
56bec6ac3aeaaa14008c93ff,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,玛丽·麦特琳得过什么奖项？,奥斯卡奖,玛丽·麦特琳（Marlee Matlin）是一位美国电影演员，她在1986年的电影《无声的证人》中饰演了一位聋人。这部电影使她成为了第一位赢得奥斯卡最佳女主角奖的聋人。此外，她还在1993年获得了奥斯卡最佳短片奖。
56bec6ac3aeaaa14008c9400,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,玛丽·麦特琳翻译了什么？,国歌,玛丽·麦特琳翻译了美国国歌。
56bec6ac3aeaaa14008c9401,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,玛丽·麦特琳把国歌翻译成什么语言？,美国手语,玛丽·麦特琳把国歌翻译成美国手语（ASL）。
56d20650e7d4791d00902614,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,谁演唱了国歌？,女神卡卡,女神卡卡（Goddess Kara）演唱了国歌。
56d20650e7d4791d00902615,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,哪位女演员担任了比赛的美国手语翻译？,玛丽·麦特琳,在这个上下文中，玛丽·麦特琳是担任美国手语（ASL）翻译的女演员。
56d7253b0d65d214001983d4,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,谁在第 50 届超级碗上演唱了国歌？,女神卡卡,根据上下文，六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌。
56d7253b0d65d214001983d5,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,哪位演员在第 50 届超级碗上用手语演绎了国歌？,玛丽·麦特琳,在第50届超级碗上，奥斯卡奖得主玛丽·麦特琳（Marlee Matlin）用美国手语（ASL）演绎了国歌。
56d9c455dc89441400fdb7c4,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,谁在第 50 届超级上演唱了国歌？,女神卡卡,根据上下文，六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌。
56d9c455dc89441400fdb7c5,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,文章说女神卡卡得过几次格莱美奖？,六,文章中提到女神卡卡（Aretha Franklin）是六次格莱美奖得主。
56d9c455dc89441400fdb7c6,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,谁在第 50 届超级碗上用手语演绎了国歌？,玛丽·麦特琳,在第 50 届超级碗上，奥斯卡奖得主玛丽·麦特琳用美国手语 (ASL) 演绎了国歌。
56beca913aeaaa14008c946d,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,当比赛还剩 4 分 51 秒时，卡罗莱纳在几码线开球？,24,根据上下文，当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球。
56beca913aeaaa14008c946e,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,谁在第三档和第九档进攻中掉球了？,牛顿,根据上下文，没有明确指出在第三档和第九档进攻中是谁掉球的。
56beca913aeaaa14008c946f,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,哪位黑豹队后卫在第三档进攻中被判拉人？,约什·诺曼,根据上下文，没有提到具体哪位黑豹队后卫在第三档进攻中被判拉人。
56beca913aeaaa14008c9470,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,哪位球员把球从 2 码线打出？,安德森,根据上下文，安德森（Anderson）是把球从 2 码线打出。
56beca913aeaaa14008c9471,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,谁是两分转换成功的接球手？,本尼·福勒,根据上下文，成功的两分转换的接球手是本尼·福勒。
56d726b60d65d214001983ea,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,谁在第三档和第九档进攻中把球从牛顿手中拍掉？,米勒,在第三档和第九档进攻中，米勒把球从牛顿手中拍掉。
56d726b60d65d214001983eb,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,谁夺回了漏失的球？,沃德,在比赛中，沃德夺回了漏失的球。
56d726b60d65d214001983ec,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,哪位球员因为没有冲进人堆里重新接球而受到批评？,牛顿,牛顿因为没有冲进人堆里重新接球而受到批评。
56d726b60d65d214001983ed,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,哪位黑豹队球员因犯规而给了野马队新一轮的进攻机会？,约什·诺曼,约什·诺曼是黑豹队球员，他犯了拉人犯规，给了野马队新一轮的进攻机会。
56d726b60d65d214001983ee,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,当丹佛把比分提高到 24-10 时，比赛还剩多少时间？,3 分 08 秒,当丹佛将比分提高到 24-10 时，比赛还剩 3 分 08 秒。
56d9cb47dc89441400fdb832,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,在第四节中，当卡罗莱纳在 24 码线上拿到球时，比赛还剩多少时间？,4 分 51 秒,在第四节中，当卡罗莱纳在 24 码线上拿到球时，比赛还剩 4 分 51 秒。
56d9cb47dc89441400fdb833,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,在第四节尾声，把球从牛顿手中抢走的球员姓什么？,米勒,在第四节尾声，把球从牛顿手中抢走的球员是米勒。
56d9cb47dc89441400fdb834,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,在第四节中，最终把牛顿丢的球重新接回的球员姓什么？,沃德,在第四节中，最终把牛顿丢的球重新接回的球员是沃德。
56d9cb47dc89441400fdb835,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,从牛顿手中拿回球后，丹佛有几次进攻被阻挡在了禁区之外？,三次,从牛顿手中拿回球后，丹佛有三次进攻被阻挡在了禁区之外。
56d9cb47dc89441400fdb836,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,在第四节中，在 2 码线触地得分的球员姓什么？,安德森,在第四节中，在 2 码线触地得分的球员是安德森。
57339c16d058e614000b5ec5,夏季剧院位于附近的萨克森花园（波兰语：Ogród Saski）中，从 1870 年到 1939 年运营，在两次世界大战期间，剧院综合体还包括华沙的第一家文艺歌厅摩摩斯 (Momus)和里昂·席勒的音乐剧剧院梅洛德拉姆 (Melodram)。沃伊切赫波古斯洛斯基剧院 (Wojciech Bogusławski Theatre) (1922–26) 是“波兰纪念剧院”的最佳典范。从 20 世纪 30 年代中期开始，这座大剧院大楼就成为乌帕提戏剧艺术学院的所在地，这是第一所国立戏剧艺术学院，设有表演系和舞台导演系。,萨克森花园用波兰语怎么说？,Ogród Saski,"萨克森花园用波兰语叫做 ""Ogród Saski""。"
57339c16d058e614000b5ec6,夏季剧院位于附近的萨克森花园（波兰语：Ogród Saski）中，从 1870 年到 1939 年运营，在两次世界大战期间，剧院综合体还包括华沙的第一家文艺歌厅摩摩斯 (Momus)和里昂·席勒的音乐剧剧院梅洛德拉姆 (Melodram)。沃伊切赫波古斯洛斯基剧院 (Wojciech Bogusławski Theatre) (1922–26) 是“波兰纪念剧院”的最佳典范。从 20 世纪 30 年代中期开始，这座大剧院大楼就成为乌帕提戏剧艺术学院的所在地，这是第一所国立戏剧艺术学院，设有表演系和舞台导演系。,夏季剧院在哪里？,萨克森花园,夏季剧院位于波兰华沙的萨克森花园（Ogród Saski）中。
57339c16d058e614000b5ec7,夏季剧院位于附近的萨克森花园（波兰语：Ogród Saski）中，从 1870 年到 1939 年运营，在两次世界大战期间，剧院综合体还包括华沙的第一家文艺歌厅摩摩斯 (Momus)和里昂·席勒的音乐剧剧院梅洛德拉姆 (Melodram)。沃伊切赫波古斯洛斯基剧院 (Wojciech Bogusławski Theatre) (1922–26) 是“波兰纪念剧院”的最佳典范。从 20 世纪 30 年代中期开始，这座大剧院大楼就成为乌帕提戏剧艺术学院的所在地，这是第一所国立戏剧艺术学院，设有表演系和舞台导演系。,夏季剧院运营多长时间了？,1870 年到 1939 年,夏季剧院从 1870 年到 1939 年运营，这意味着它运营了大约 69 年。
57339c16d058e614000b5ec8,夏季剧院位于附近的萨克森花园（波兰语：Ogród Saski）中，从 1870 年到 1939 年运营，在两次世界大战期间，剧院综合体还包括华沙的第一家文艺歌厅摩摩斯 (Momus)和里昂·席勒的音乐剧剧院梅洛德拉姆 (Melodram)。沃伊切赫波古斯洛斯基剧院 (Wojciech Bogusławski Theatre) (1922–26) 是“波兰纪念剧院”的最佳典范。从 20 世纪 30 年代中期开始，这座大剧院大楼就成为乌帕提戏剧艺术学院的所在地，这是第一所国立戏剧艺术学院，设有表演系和舞台导演系。,华沙的第一家文艺歌厅是什么？,摩摩斯 (Momus),华沙的第一家文艺歌厅是摩摩斯 (Momus)。
57339c16d058e614000b5ec9,夏季剧院位于附近的萨克森花园（波兰语：Ogród Saski）中，从 1870 年到 1939 年运营，在两次世界大战期间，剧院综合体还包括华沙的第一家文艺歌厅摩摩斯 (Momus)和里昂·席勒的音乐剧剧院梅洛德拉姆 (Melodram)。沃伊切赫波古斯洛斯基剧院 (Wojciech Bogusławski Theatre) (1922–26) 是“波兰纪念剧院”的最佳典范。从 20 世纪 30 年代中期开始，这座大剧院大楼就成为乌帕提戏剧艺术学院的所在地，这是第一所国立戏剧艺术学院，设有表演系和舞台导演系。,哪家剧院是“华沙纪念剧院”的最佳典范？,沃伊切赫波古斯洛斯基剧院 (Wojciech Bogusławski Theatre),根据上下文，“华沙纪念剧院”的最佳典范是沃伊切赫波古斯洛斯基剧院（Wojciech Bogusławski Theatre）。
