id,context,question,references,predictions
56d7018a0d65d214001982c5,野马队在分区轮以 23–16 击败了匹兹堡钢人队，在比赛的最后三分钟拿下 11 分。然后他们在美式足球联合会 (AFC) 锦标赛上以 20–18 击败了第 49 届超级碗卫冕冠军新英格兰爱国者队，在比赛还剩 17 秒 时拦截了新英格兰队的两分转换传球。尽管曼宁在本赛季的拦截上有问题，但他在两场季后赛中未投任何球。,野马队在 AFC 锦标赛中打败了谁？,新英格兰爱国者队,"
New York Giants"
56d99f99dc89441400fdb628,野马队在分区轮以 23–16 击败了匹兹堡钢人队，在比赛的最后三分钟拿下 11 分。然后他们在美式足球联合会 (AFC) 锦标赛上以 20–18 击败了第 49 届超级碗卫冕冠军新英格兰爱国者队，在比赛还剩 17 秒 时拦截了新英格兰队的两分转换传球。尽管曼宁在本赛季的拦截上有问题，但他在两场季后赛中未投任何球。,野马队在 2015 年分区决赛中打败了谁？,匹兹堡钢人队,"
2015 年决赛中匹兹堡钢人队拍下20-8，2015 年决赛中新英格兰爱国者队拍下20-8，2015 年决赛中新英格兰爱国者队拍下20-8，2015 年决赛中新英格兰爱国者队拍下20-8，2015 年决赛中新英格兰爱国者队拍下20-8，2015 年决赛中新英格兰爱国者队拍下20-8，2015 年决赛中新英格兰爱国者队拍下20-8，2015 年决赛中新英格兰爱国者队拍下20-8，2015 年决赛中新英格兰爱国者队拍下20-8，2015 年决赛中新英格兰爱国者队拍下20-8，2015 年决赛中新英格兰爱国者队拍下20-8，2015 年决赛中新英格兰爱国者队拍下20-8，2015 年决赛中新英格兰爱国者队拍下20-8，2015 年决赛中新英格兰爱国者队拍下20-8，2015 年决赛中新英格兰爱国者队拍下20-8，2015 年决赛中新英格兰爱国者队拍下"
56d99f99dc89441400fdb629,野马队在分区轮以 23–16 击败了匹兹堡钢人队，在比赛的最后三分钟拿下 11 分。然后他们在美式足球联合会 (AFC) 锦标赛上以 20–18 击败了第 49 届超级碗卫冕冠军新英格兰爱国者队，在比赛还剩 17 秒 时拦截了新英格兰队的两分转换传球。尽管曼宁在本赛季的拦截上有问题，但他在两场季后赛中未投任何球。,野马队打败了谁才成为 AFC 冠军？,新英格兰爱国者队,"
AFC 冠军คือ新英格兰爱国者队"
56d99f99dc89441400fdb62c,野马队在分区轮以 23–16 击败了匹兹堡钢人队，在比赛的最后三分钟拿下 11 分。然后他们在美式足球联合会 (AFC) 锦标赛上以 20–18 击败了第 49 届超级碗卫冕冠军新英格兰爱国者队，在比赛还剩 17 秒 时拦截了新英格兰队的两分转换传球。尽管曼宁在本赛季的拦截上有问题，但他在两场季后赛中未投任何球。,当爱国者队两分转换失败时，比赛还剩多少秒？,17,"
爱国者队两分转转失败时，比赛还剩17秒。"
56beb86b3aeaaa14008c92bd,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,培顿·曼宁参加第 50 届超级碗时多大？,39,"
2022"
56beb86b3aeaaa14008c92be,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,谁曾是超级碗比赛中年龄最大的四分卫记录保持者？,约翰·埃尔维,"
谁曾是超级碗比赛中年龄最大的四分卫记录保持者？ 培顆·曼宁（Pei Dong-ge） เป็นประวัติการณ์อายุน้อยที่สุดที่นำทีมสองทีมเข้าสู่ซูเปอร์โบวล์ เขาเป็นสมาชิกของทีมสองทีมที่แตกต่างกันที่นำทีมเข้าสู่ซูเปอร์โบวล์ เขาอายุ 39 ปี ซึ่งอายุน้อยที่สุดที่นำทีมเข้าสู่ซูเปอร์โบวล์ ปัจจุบันเขาเป็นประธานของเดนเชสเตอร์และประธานของซูเปอร์โบวล์"
56beb86b3aeaaa14008c92bf,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,约翰·埃尔维参加第 33 届超级碗时多大？,38,"
จอห์น เอลเว่เข้าร่วมการแข่งขันซูเปอร์โบวล์ครั้งที่ 33"
56beb86b3aeaaa14008c92c0,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,约翰·埃尔维目前在野马队中担任什么角色？,橄榄球运营执行副总裁兼总经理,"
จอห์น เอลเวร์ ปัจจุบันทำหน้าที่เป็นรองประธานและประธานบริหารของเดนฟี"
56beb86b3aeaaa14008c92c1,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,约翰·埃尔维在第 33 届超级碗中为谁效力？,野马队,"
约翰·埃尔维在第 33 届超级碗中为谁效力？"
56bf3fd53aeaaa14008c9591,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,第 33 届超级碗冠军是哪支球队？,野马队,"
2023 冠军是哪支球队?"
56bf3fd53aeaaa14008c9592,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,野马队的总经理是谁？,约翰·埃尔维,"
曼宁是丹佛橄榄球队总经理"
56bf3fd53aeaaa14008c9593,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,埃尔维赢得第 33 届超级碗时多大？,38,"
35"
56bf3fd53aeaaa14008c9594,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,谁是超级碗比赛中年龄最大的四分卫记录保持者？,培顿·曼宁,"
谁是超级碗比赛中年龄最大的四分卫记录保持者？ 培顆·曼宁（Pei Dong-ge） เป็นประวัติการณ์อายุน้อยที่สุดที่นำทีมสองทีมเข้าสู่ซูเปอร์โบวล์ เขาเป็นผู้คว้าซูเปอร์โบวล์สามครั้งในฐานะหัวหน้าทีมสองทีมที่แตกต่างกัน เขาอายุ 39 ปีเมื่อเขาเข้าร่วมซูเปอร์โบวล์ และกลายเป็นผู้คว้าอายุมากที่สุดในประวัติศาสตร์ซูเปอร์โบวล์ เขาทำลายสถิติอายุที่ 38 ปีของจอห์น เอลเว ที่นำทีมนาข้าวชนะซูเปอร์โบวล์ครั้งที่ 33"
56bf3fd53aeaaa14008c9595,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,曼宁在效力期间曾带领几支球队进入超级碗？,两支,"
Mengning 培顆·曼宁 เป็นสมาชิกของซูเปอร์โบวล์สองทีมที่แตกต่างกันหลายครั้งในช่วงอาชีพของเขา เขาอายุ 39 ปีเมื่อเขาเข้าร่วมซูเปอร์โบวล์และกลายเป็นสมาชิกที่มีอายุมากที่สุดของซูเปอร์โบวล์ ปัจจุบันเขาเป็นรองประธานของเดนเวอร์และประธานของฟุตบอล"
56d704430d65d214001982de,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,培顿·曼宁带领了几支不同的球队进入超级碗？,两支,"
Meng Qing เป็นนักฟุตบอลอาชีพชาวจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำเร็จมากที่สุดในจีน เขาเป็นหนึ่งในผู้เล่นที่ประสบความสำ"
56d704430d65d214001982e0,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,谁是超级碗比赛中年龄最大的四分卫？,培顿·曼宁,"
谁是超级碗比赛中年龄最大的四分卫？ 培顆·曼宁."
56d704430d65d214001982e1,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,在曼宁之前，谁是超级碗比赛中年龄最大的四分卫？,约翰·埃尔维,"
ตามประวัติแล้ว จอห์น เอลวี เป็นผู้ที่มีอายุมากที่สุดที่นำทีมฟุตบอลไปสู่ซูเปอร์โบวลิน"
56d704430d65d214001982e2,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,埃尔维在 38 岁时赢得了哪一届超级碗？,第 33 届超级碗,"
เอลเวียที่ 36 ปีชนะซูเปอร์โบวล์ครั้งที่ 33"
56d9a0eadc89441400fdb63e,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,谁是首位带领两支球队多次进入超级碗的四分卫？,培顿·曼宁,"
谁是首位带领两支球队多次进入超级碗的四分卫？ 培顆·曼宁."
56d9a0eadc89441400fdb63f,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,曼宁参加第 50 届超级碗时多大？,39,"
2022"
56d9a0eadc89441400fdb640,培顿·曼宁成为史上首位带领两支不同球队多次进入超级碗的四分卫。他也以 39 岁高龄参加超级碗而成为史上年龄最大的四分卫。过去的记录是由约翰·埃尔维保持的，他在 38岁时带领野马队赢得第 33 届超级碗，目前担任丹佛的橄榄球运营执行副总裁兼总经理。,在第 33 届超级碗中，38 岁的四分卫叫什么名字？,约翰·埃尔维,"
38 岁的四分卫叫什么名字？"
56bec6ac3aeaaa14008c93fd,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,女神卡卡得过几次格莱美奖？,六,"
6 次 格莱美奖得到奥斯卡奖提名者 女神卡卡翻译了美国手语 (ASL) 翻译"
56bec6ac3aeaaa14008c93fe,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,女神卡卡唱了什么歌？,国歌,"
Mary Matalin แปล ASL"
56bec6ac3aeaaa14008c93ff,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,玛丽·麦特琳得过什么奖项？,奥斯卡奖,"
Mary Matalin ได้รับรางวัลใด"
56bec6ac3aeaaa14008c9400,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,玛丽·麦特琳翻译了什么？,国歌,"
Mary Matalin แปล ASL เป็นภาษาอังกฤษ"
56bec6ac3aeaaa14008c9401,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,玛丽·麦特琳把国歌翻译成什么语言？,美国手语,"
Mary Matalin แปลเนื้อเพลงชาติเป็นภาษามืออเมริกัน"
56d20650e7d4791d00902614,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,谁演唱了国歌？,女神卡卡,"
Mary Matalin 演唱了国歌"
56d20650e7d4791d00902615,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,哪位女演员担任了比赛的美国手语翻译？,玛丽·麦特琳,"
哪位女演员担任了比赛的美国手语翻译？ 麦丽丽·麦特琳"
56d7253b0d65d214001983d4,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,谁在第 50 届超级碗上演唱了国歌？,女神卡卡,"
Mary Matalin 担任了美国手语 (ASL) 翻译。"
56d7253b0d65d214001983d5,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,哪位演员在第 50 届超级碗上用手语演绎了国歌？,玛丽·麦特琳,"
Mary Matalin 演绎了美国手语 (ASL) 翻译。"
56d9c455dc89441400fdb7c4,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,谁在第 50 届超级上演唱了国歌？,女神卡卡,"
谁在第 50 届超级上演唱了国歌？ 六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。"
56d9c455dc89441400fdb7c5,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,文章说女神卡卡得过几次格莱美奖？,六,"
文章说女神卡卡得过几次格莱美奖？"
56d9c455dc89441400fdb7c6,六次格莱美奖得主及奥斯卡奖提名者女神卡卡献唱了国歌，而奥斯卡奖得主玛丽·麦特琳担任了美国手语 (ASL) 翻译。,谁在第 50 届超级碗上用手语演绎了国歌？,玛丽·麦特琳,"
Mary Matalin"
56beca913aeaaa14008c946d,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,当比赛还剩 4 分 51 秒时，卡罗莱纳在几码线开球？,24,"
CARLO LENA 在 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顾手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顾并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。"
56beca913aeaaa14008c946e,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,谁在第三档和第九档进攻中掉球了？,牛顿,"
Miller ตกบอลจาก Donovan และบอลตกจาก Vood"
56beca913aeaaa14008c946f,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,哪位黑豹队后卫在第三档进攻中被判拉人？,约什·诺曼,"
Wade ถูกตัดสินให้ส่งบอลจากมุมนอกเขตโทษไปยังมุมในเขตโทษ"
56beca913aeaaa14008c9470,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,哪位球员把球从 2 码线打出？,安德森,"
Miller 把球从 2 码线打出。"
56beca913aeaaa14008c9471,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,谁是两分转换成功的接球手？,本尼·福勒,"
曼宁是两分转转成功的接球手。"
56d726b60d65d214001983ea,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,谁在第三档和第九档进攻中把球从牛顿手中拍掉？,米勒,"
Miller 把球从牛顿手中拍掉。"
56d726b60d65d214001983eb,当比赛还剩 4 分 51 秒时，卡罗莱纳在自己的 24 码线上拿到了球，他们本有机会获得一记制胜球，但很快就面临第三档和第九档进攻。在接下里的比赛中，米勒把球从牛顿手中拍掉，几名球员扑过去后，球长时间向后弹回并被沃德夺回，沃德把球扔回距离黑豹队 4 码线五码的位置。尽管有几名球员冲进人堆里试图重新接球，但牛顿并没有这样做，他缺乏攻击性的行为后来招致了严厉的批评。与此同时，丹佛的进攻有三次都被挡在了禁区之外，但角卫约什·诺曼的拉人犯规给了野马队新一轮的进攻机会。接着安德森在 2 码线触地得分，曼宁将球传给本尼·福勒进行两分转换，帮助丹佛在比赛还剩 3 分 08 秒时以 24-10 领先，最终将比分拉开。卡罗莱纳还有两次以上击球，但未能在每次击球获得第一档进攻。,谁夺回了漏失的球？,沃德,"
Miller 把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回距禁地，沃德把球扔回"
